id,review_body,tokenized_text
75656,but it does not work on my imac and no one can figure out why....frustrating...fine on laptop...great documentation..would think twice about getting this software again but you never now...,"[101, 2021, 2009, 2515, 2025, 2147, 2006, 2026, 10047, 6305, 1998, 2053, 2028, 2064, 3275, 2041, 2339, 1012, 1012, 1012, 1012, 25198, 1012, 1012, 1012, 2986, 2006, 12191, 1012, 1012, 1012, 2307, 12653, 1012, 1012, 2052, 2228, 3807, 2055, 2893, 2023, 4007, 2153, 2021, 2017, 2196, 2085, 1012, 1012, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
60323,i like the greeting cards and the graphics but have wasted a lot of envelopes 8.75 x 5.75 trying to get them to print,"[101, 1045, 2066, 1996, 14806, 5329, 1998, 1996, 8389, 2021, 2031, 13842, 1037, 2843, 1997, 11255, 2015, 1022, 1012, 4293, 1060, 1019, 1012, 4293, 2667, 2000, 2131, 2068, 2000, 6140, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112277,this is a very good product. works good and does what it is supposed to do. my computer works smoothly. recommended.,"[101, 2023, 2003, 1037, 2200, 2204, 4031, 1012, 2573, 2204, 1998, 2515, 2054, 2009, 2003, 4011, 2000, 2079, 1012, 2026, 3274, 2573, 15299, 1012, 6749, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
117866,"don't waste your money. this program is a piece of junk. they could not have made a simple back-up more difficult if they tried really, really hard.","[101, 2123, 1005, 1056, 5949, 2115, 2769, 1012, 2023, 2565, 2003, 1037, 3538, 1997, 18015, 1012, 2027, 2071, 2025, 2031, 2081, 1037, 3722, 2067, 1011, 2039, 2062, 3697, 2065, 2027, 2699, 2428, 1010, 2428, 2524, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34388,"hours of challenging fun, great price, great service!","[101, 2847, 1997, 10368, 4569, 1010, 2307, 3976, 1010, 2307, 2326, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32998,i noticed that my computer was runing slow. it turned out that this thing doesn't scan everything or lets some malicious viruses access your information. i would look for another anti-virus. this is not the best in the market.,"[101, 1045, 4384, 2008, 2026, 3274, 2001, 2448, 2075, 4030, 1012, 2009, 2357, 2041, 2008, 2023, 2518, 2987, 1005, 1056, 13594, 2673, 2030, 11082, 2070, 24391, 18191, 3229, 2115, 2592, 1012, 1045, 2052, 2298, 2005, 2178, 3424, 1011, 7865, 1012, 2023, 2003, 2025, 1996, 2190, 1999, 1996, 3006, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103488,i don't know if it is the way i set it up or it is the software but this new version does not play well with the previous versions. for some reason it thinks that the old versions are locked. i have difficulty in unlocking them.,"[101, 1045, 2123, 1005, 1056, 2113, 2065, 2009, 2003, 1996, 2126, 1045, 2275, 2009, 2039, 2030, 2009, 2003, 1996, 4007, 2021, 2023, 2047, 2544, 2515, 2025, 2377, 2092, 2007, 1996, 3025, 4617, 1012, 2005, 2070, 3114, 2009, 6732, 2008, 1996, 2214, 4617, 2024, 5299, 1012, 1045, 2031, 7669, 1999, 19829, 2075, 2068, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97710,this is a great easy to use product that has allowed me to be very creative in my photos.  i found it a great addition to my photography resources.,"[101, 2023, 2003, 1037, 2307, 3733, 2000, 2224, 4031, 2008, 2038, 3039, 2033, 2000, 2022, 2200, 5541, 1999, 2026, 7760, 1012, 1045, 2179, 2009, 1037, 2307, 2804, 2000, 2026, 5855, 4219, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134296,"allows you to submit your site to lots of search-engine. claims to&quot;boost your rankings,&quot; although i dont see how. my advice: go with a free site submitter, this is not worth $.","[101, 4473, 2017, 2000, 12040, 2115, 2609, 2000, 7167, 1997, 3945, 1011, 3194, 1012, 4447, 2000, 1004, 22035, 2102, 1025, 12992, 2115, 10385, 1010, 1004, 22035, 2102, 1025, 2348, 1045, 2123, 2102, 2156, 2129, 1012, 2026, 6040, 1024, 2175, 2007, 1037, 2489, 2609, 12040, 3334, 1010, 2023, 2003, 2025, 4276, 1002, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
48073,don't order this.  junk.  the customer service folks cannot even give you accurate info to download the software!  run don't walk away from this...  i wasted 165 bucks on this worthless software.,"[101, 2123, 1005, 1056, 2344, 2023, 1012, 18015, 1012, 1996, 8013, 2326, 12455, 3685, 2130, 2507, 2017, 8321, 18558, 2000, 8816, 1996, 4007, 999, 2448, 2123, 1005, 1056, 3328, 2185, 2013, 2023, 1012, 1012, 1012, 1045, 13842, 13913, 14189, 2006, 2023, 22692, 4007, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10150,full of bugs!  not ready for release,"[101, 2440, 1997, 12883, 999, 2025, 3201, 2005, 2713, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
124887,"excellent simulation with tacticts & training....one of the best i have ever seen.hadde it back on my 95 machine, looking for a xp version now.","[101, 6581, 12504, 2007, 19717, 3215, 1004, 2731, 1012, 1012, 1012, 1012, 2028, 1997, 1996, 2190, 1045, 2031, 2412, 2464, 1012, 2018, 3207, 2009, 2067, 2006, 2026, 5345, 3698, 1010, 2559, 2005, 1037, 26726, 2544, 2085, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61235,this game doesn't work past setup and i've tried it on two different systems! i keep getting an error message every time i try to run the game! how lame is that?,"[101, 2023, 2208, 2987, 1005, 1056, 2147, 2627, 16437, 1998, 1045, 1005, 2310, 2699, 2009, 2006, 2048, 2367, 3001, 999, 1045, 2562, 2893, 2019, 7561, 4471, 2296, 2051, 1045, 3046, 2000, 2448, 1996, 2208, 999, 2129, 20342, 2003, 2008, 1029, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
118622,"this maybe a good product, but after 6 hours of trying i am unable to install.  adobe support tried, but the same error during install.  how adobe can have such great products and have such horrible update s/w?","[101, 2023, 2672, 1037, 2204, 4031, 1010, 2021, 2044, 1020, 2847, 1997, 2667, 1045, 2572, 4039, 2000, 16500, 1012, 18106, 2490, 2699, 1010, 2021, 1996, 2168, 7561, 2076, 16500, 1012, 2129, 18106, 2064, 2031, 2107, 2307, 3688, 1998, 2031, 2107, 9202, 10651, 1055, 1013, 1059, 1029, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4934,"don't buy from adobe. if you get a new computer, they make you re-buy their software.","[101, 2123, 1005, 1056, 4965, 2013, 18106, 1012, 2065, 2017, 2131, 1037, 2047, 3274, 1010, 2027, 2191, 2017, 2128, 1011, 4965, 2037, 4007, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
129815,"i feel like i got snookered. this is cool software, but this particular package can only be set up for ten users! big problem for a studio with 160 students. not bad for home use though.","[101, 1045, 2514, 2066, 1045, 2288, 26448, 2098, 1012, 2023, 2003, 4658, 4007, 1010, 2021, 2023, 3327, 7427, 2064, 2069, 2022, 2275, 2039, 2005, 2702, 5198, 999, 2502, 3291, 2005, 1037, 2996, 2007, 8148, 2493, 1012, 2025, 2919, 2005, 2188, 2224, 2295, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
118627,"i'll have to get back to you on this product. i installed it and have no idea how to use it. doesn't look that easy. adobe does not provide a manual, in either pdf, download, or hard-copy (hah!). what good is a product if you can't use it?","[101, 1045, 1005, 2222, 2031, 2000, 2131, 2067, 2000, 2017, 2006, 2023, 4031, 1012, 1045, 5361, 2009, 1998, 2031, 2053, 2801, 2129, 2000, 2224, 2009, 1012, 2987, 1005, 1056, 2298, 2008, 3733, 1012, 18106, 2515, 2025, 3073, 1037, 6410, 1010, 1999, 2593, 11135, 1010, 8816, 1010, 2030, 2524, 1011, 6100, 1006, 5292, 2232, 999, 1007, 1012, 2054, 2204, 2003, 1037, 4031, 2065, 2017, 102]"
119392,"awesome game - great viewing for anytime and anyone. great music, great artwork, terrific game play.","[101, 12476, 2208, 1011, 2307, 10523, 2005, 15933, 1998, 3087, 1012, 2307, 2189, 1010, 2307, 8266, 1010, 27547, 2208, 2377, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
76202,"this wasn't the original version, as advertized. but the game was still good. it was a little bit difficult for an 8 year old to navigate at first, but she figured it out pretty quick.","[101, 2023, 2347, 1005, 1056, 1996, 2434, 2544, 1010, 2004, 4748, 16874, 3550, 1012, 2021, 1996, 2208, 2001, 2145, 2204, 1012, 2009, 2001, 1037, 2210, 2978, 3697, 2005, 2019, 1022, 2095, 2214, 2000, 22149, 2012, 2034, 1010, 2021, 2016, 6618, 2009, 2041, 3492, 4248, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
74405,"i can't figure out how to use it. it is one of the most user-unfriendly programs ever. all i know is, if you do figure out how to use it, it can be one of the best programs to have.","[101, 1045, 2064, 1005, 1056, 3275, 2041, 2129, 2000, 2224, 2009, 1012, 2009, 2003, 2028, 1997, 1996, 2087, 5310, 1011, 4895, 19699, 9013, 18718, 3454, 2412, 1012, 2035, 1045, 2113, 2003, 1010, 2065, 2017, 2079, 3275, 2041, 2129, 2000, 2224, 2009, 1010, 2009, 2064, 2022, 2028, 1997, 1996, 2190, 3454, 2000, 2031, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32081,when i got monoply here & now the game did not work the cd would not let me to install it on my computer i<br />relly wanted to play the game .<br />i bet that i would like the game.... phyllis c.,"[101, 2043, 1045, 2288, 18847, 22086, 2182, 1004, 2085, 1996, 2208, 2106, 2025, 2147, 1996, 3729, 2052, 2025, 2292, 2033, 2000, 16500, 2009, 2006, 2026, 3274, 1045, 1026, 7987, 1013, 1028, 2128, 9215, 2359, 2000, 2377, 1996, 2208, 1012, 1026, 7987, 1013, 1028, 1045, 6655, 2008, 1045, 2052, 2066, 1996, 2208, 1012, 1012, 1012, 1012, 20328, 1039, 1012, 102, 0, 0, 0, 0, 0]"
83076,"microsoft doesn't always produce bug-free software, but they have come very close to perfection this time, with office home & business 2010.","[101, 7513, 2987, 1005, 1056, 2467, 3965, 11829, 1011, 2489, 4007, 1010, 2021, 2027, 2031, 2272, 2200, 2485, 2000, 15401, 2023, 2051, 1010, 2007, 2436, 2188, 1004, 2449, 2230, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18420,i have windows 7 and the disk keeps coming up not enough to run it. it was a bad buy on my part. be careful when buying  this guy's,"[101, 1045, 2031, 3645, 1021, 1998, 1996, 9785, 7906, 2746, 2039, 2025, 2438, 2000, 2448, 2009, 1012, 2009, 2001, 1037, 2919, 4965, 2006, 2026, 2112, 1012, 2022, 6176, 2043, 9343, 2023, 3124, 1005, 1055, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
108390,this is not a copy of crystal reportsor or a physcal product at all.  it is a download of some third party software.  the software may be good but it is not what is pictured nor is it the product advertised.,"[101, 2023, 2003, 2025, 1037, 6100, 1997, 6121, 4311, 2953, 2030, 1037, 6887, 7274, 9289, 4031, 2012, 2035, 1012, 2009, 2003, 1037, 8816, 1997, 2070, 2353, 2283, 4007, 1012, 1996, 4007, 2089, 2022, 2204, 2021, 2009, 2003, 2025, 2054, 2003, 15885, 4496, 2003, 2009, 1996, 4031, 17099, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50239,the updates to quickbooks pro 2014 are awesome!!  i love the color coded tabs to make it user friendly!  my office has never been so organized!  thank you quickbooks!,"[101, 1996, 14409, 2000, 4248, 17470, 4013, 2297, 2024, 12476, 999, 999, 1045, 2293, 1996, 3609, 22402, 21628, 2015, 2000, 2191, 2009, 5310, 5379, 999, 2026, 2436, 2038, 2196, 2042, 2061, 4114, 999, 4067, 2017, 4248, 17470, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113442,speeds up computer opening approx 10 percent. missed 7 registry errors which were picked up by mcafee uninstaller. removed it from my computer after 3 days. $29.95 wasted,"[101, 10898, 2039, 3274, 3098, 22480, 2184, 3867, 1012, 4771, 1021, 15584, 10697, 2029, 2020, 3856, 2039, 2011, 22432, 7959, 2063, 4895, 7076, 9080, 3917, 1012, 3718, 2009, 2013, 2026, 3274, 2044, 1017, 2420, 1012, 1002, 2756, 1012, 5345, 13842, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
74685,1/2 of the games wont load or open. i reinstalled them twice with no results.. incredible waste of money. don't buy,"[101, 1015, 1013, 1016, 1997, 1996, 2399, 2180, 2102, 7170, 2030, 2330, 1012, 1045, 19222, 9080, 3709, 2068, 3807, 2007, 2053, 3463, 1012, 1012, 9788, 5949, 1997, 2769, 1012, 2123, 1005, 1056, 4965, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119649,it does work with vista 32 bit. great product hope they make a hd dazzle soon,"[101, 2009, 2515, 2147, 2007, 13005, 3590, 2978, 1012, 2307, 4031, 3246, 2027, 2191, 1037, 10751, 4830, 17644, 2574, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
118080,"well, i don't know about what people are saying, my version, which i just got today from amazon, charges $10 for each return.  this certainly will be the last year if the update is not real.","[101, 2092, 1010, 1045, 2123, 1005, 1056, 2113, 2055, 2054, 2111, 2024, 3038, 1010, 2026, 2544, 1010, 2029, 1045, 2074, 2288, 2651, 2013, 9733, 1010, 5571, 1002, 2184, 2005, 2169, 2709, 1012, 2023, 5121, 2097, 2022, 1996, 2197, 2095, 2065, 1996, 10651, 2003, 2025, 2613, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
134247,i just want to say that pyro is the greatest piece of software i have ever been introduced to.  everyone who likes music should use it.,"[101, 1045, 2074, 2215, 2000, 2360, 2008, 1052, 12541, 2080, 2003, 1996, 4602, 3538, 1997, 4007, 1045, 2031, 2412, 2042, 3107, 2000, 1012, 3071, 2040, 7777, 2189, 2323, 2224, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
115026,"i have no idea if the actual game is any good because we couldn't run it!  it is advertised as compatible with windows xp/98/95, but it actually only works with 95/98, as it says right on the cd.  what a waste of money!","[101, 1045, 2031, 2053, 2801, 2065, 1996, 5025, 2208, 2003, 2151, 2204, 2138, 2057, 2481, 1005, 1056, 2448, 2009, 999, 2009, 2003, 17099, 2004, 11892, 2007, 3645, 26726, 1013, 5818, 1013, 5345, 1010, 2021, 2009, 2941, 2069, 2573, 2007, 5345, 1013, 5818, 1010, 2004, 2009, 2758, 2157, 2006, 1996, 3729, 1012, 2054, 1037, 5949, 1997, 2769, 999, 102, 0, 0, 0, 0, 0, 0]"
122235,not happy with it.  seemed to cause more problems than it protected us from.,"[101, 2025, 3407, 2007, 2009, 1012, 2790, 2000, 3426, 2062, 3471, 2084, 2009, 5123, 2149, 2013, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66292,you are free stuff which covers like 90% of the functions. no need to waste money unless you have specific functions that's provided by commercial product that's not covered by open source products.,"[101, 2017, 2024, 2489, 4933, 2029, 4472, 2066, 3938, 1003, 1997, 1996, 4972, 1012, 2053, 2342, 2000, 5949, 2769, 4983, 2017, 2031, 3563, 4972, 2008, 1005, 1055, 3024, 2011, 3293, 4031, 2008, 1005, 1055, 2025, 3139, 2011, 2330, 3120, 3688, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103955,this product is horrible. don't buy it. buyer beware if you do. they don't send a 30 day refund as promised.,"[101, 2023, 4031, 2003, 9202, 1012, 2123, 1005, 1056, 4965, 2009, 1012, 17634, 2022, 8059, 2065, 2017, 2079, 1012, 2027, 2123, 1005, 1056, 4604, 1037, 2382, 2154, 25416, 8630, 2004, 5763, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
72622,"there is something wrong with this disc when i inserted it into my computer everything went hay wire so i uninstalled it and it is sitting on my computer unsure of what to do with it, i guess it was a waste of money....so sad....","[101, 2045, 2003, 2242, 3308, 2007, 2023, 5860, 2043, 1045, 12889, 2009, 2046, 2026, 3274, 2673, 2253, 10974, 7318, 2061, 1045, 4895, 7076, 9080, 3709, 2009, 1998, 2009, 2003, 3564, 2006, 2026, 3274, 12422, 1997, 2054, 2000, 2079, 2007, 2009, 1010, 1045, 3984, 2009, 2001, 1037, 5949, 1997, 2769, 1012, 1012, 1012, 1012, 2061, 6517, 1012, 1012, 1012, 1012, 102, 0, 0, 0, 0]"
54521,this product is a waste of money. i have never worked with a pdf converter that crashes multiple times a day. not worth the money or the frustration!,"[101, 2023, 4031, 2003, 1037, 5949, 1997, 2769, 1012, 1045, 2031, 2196, 2499, 2007, 1037, 11135, 10463, 2121, 2008, 19119, 3674, 2335, 1037, 2154, 1012, 2025, 4276, 1996, 2769, 2030, 1996, 9135, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
66622,"guess what i don't like it.  if i wasn't already bald i would have pulled all my hair out.  keep windows 7, don't switch.","[101, 3984, 2054, 1045, 2123, 1005, 1056, 2066, 2009, 1012, 2065, 1045, 2347, 1005, 1056, 2525, 13852, 1045, 2052, 2031, 2766, 2035, 2026, 2606, 2041, 1012, 2562, 3645, 1021, 1010, 2123, 1005, 1056, 6942, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107403,"not a bad selection of three games.  not exciting and they keep using all the same hidden objects.  oh, i think they statrted out italian, but that only adds to the flavor.  overasll, worth the few bucks.","[101, 2025, 1037, 2919, 4989, 1997, 2093, 2399, 1012, 2025, 10990, 1998, 2027, 2562, 2478, 2035, 1996, 2168, 5023, 5200, 1012, 2821, 1010, 1045, 2228, 2027, 28093, 17724, 2041, 3059, 1010, 2021, 2008, 2069, 9909, 2000, 1996, 14894, 1012, 2058, 3022, 3363, 1010, 4276, 1996, 2261, 14189, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33029,complete junk... do not buy!! i have dvd which i purchased and i want to transfer them to my tablet so i can watch them while traveling. the product claims to do it but blocks you from doing it and phones home each time.<br />don't buy it!,"[101, 3143, 18015, 1012, 1012, 1012, 2079, 2025, 4965, 999, 999, 1045, 2031, 4966, 2029, 1045, 4156, 1998, 1045, 2215, 2000, 4651, 2068, 2000, 2026, 13855, 2061, 1045, 2064, 3422, 2068, 2096, 7118, 1012, 1996, 4031, 4447, 2000, 2079, 2009, 2021, 5991, 2017, 2013, 2725, 2009, 1998, 11640, 2188, 2169, 2051, 1012, 1026, 7987, 1013, 1028, 2123, 1005, 1056, 4965, 2009, 999, 102, 0]"
21690,"thanks for the heads-up everyone.<br />i have also been using turbo tax for many years, with schedule c and d.<br /><br />i will be using h&r block this year.  and probably next year also<br /><br />too bad you can't have 0 stars","[101, 4283, 2005, 1996, 4641, 1011, 2039, 3071, 1012, 1026, 7987, 1013, 1028, 1045, 2031, 2036, 2042, 2478, 15386, 4171, 2005, 2116, 2086, 1010, 2007, 6134, 1039, 1998, 1040, 1012, 1026, 7987, 1013, 1028, 1026, 7987, 1013, 1028, 1045, 2097, 2022, 2478, 1044, 1004, 1054, 3796, 2023, 2095, 1012, 1998, 2763, 2279, 2095, 2036, 1026, 7987, 1013, 1028, 1026, 7987, 1013, 1028, 2205, 102]"
22353,i find quicken 2015 provides all the necessary tools to make managing my finances very easy and reliable. the credit score monitoring within the application is very nice and useful for tracking any unusual changes that could occur.,"[101, 1045, 2424, 4248, 2368, 2325, 3640, 2035, 1996, 4072, 5906, 2000, 2191, 6605, 2026, 16156, 2200, 3733, 1998, 10539, 1012, 1996, 4923, 3556, 8822, 2306, 1996, 4646, 2003, 2200, 3835, 1998, 6179, 2005, 9651, 2151, 5866, 3431, 2008, 2071, 5258, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
44422,"clunky limited graphics, tiles are to small to read, some of the functions don't work.  very old-fashioned compared to the newer versions online that have larger tiles, more varied layouts, and much better visual and sound effects.","[101, 18856, 16814, 2100, 3132, 8389, 1010, 13262, 2024, 2000, 2235, 2000, 3191, 1010, 2070, 1997, 1996, 4972, 2123, 1005, 1056, 2147, 1012, 2200, 2214, 1011, 13405, 4102, 2000, 1996, 10947, 4617, 3784, 2008, 2031, 3469, 13262, 1010, 2062, 9426, 9621, 2015, 1010, 1998, 2172, 2488, 5107, 1998, 2614, 3896, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17419,great program. we track all our expenses with it. makes it great at tax time.,"[101, 2307, 2565, 1012, 2057, 2650, 2035, 2256, 11727, 2007, 2009, 1012, 3084, 2009, 2307, 2012, 4171, 2051, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26150,perfect product. love how it is set up,"[101, 3819, 4031, 1012, 2293, 2129, 2009, 2003, 2275, 2039, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
101787,"have the correct system requirements to run this program, installed correctlly, but does not run on the computer.  waste of money.  bummed out!","[101, 2031, 1996, 6149, 2291, 5918, 2000, 2448, 2023, 2565, 1010, 5361, 6149, 9215, 1010, 2021, 2515, 2025, 2448, 2006, 1996, 3274, 1012, 5949, 1997, 2769, 1012, 26352, 7583, 2041, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
121866,all components are slow and kludgy. excel loses formulas and recent files.  update doesn't cange anything.  luckily the older versions still work.,"[101, 2035, 6177, 2024, 4030, 1998, 1047, 7630, 2094, 6292, 1012, 24970, 12386, 25814, 1998, 3522, 6764, 1012, 10651, 2987, 1005, 1056, 2064, 3351, 2505, 1012, 15798, 1996, 3080, 4617, 2145, 2147, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
111632,this was a waste of my money. have the creators ever been to a casino or played a efx slot game? all the games are the same with different pictures. i played for 10 minutes realized that.... and uninstalled.i wish i could give it back.,"[101, 2023, 2001, 1037, 5949, 1997, 2026, 2769, 1012, 2031, 1996, 17277, 2412, 2042, 2000, 1037, 9270, 2030, 2209, 1037, 1041, 2546, 2595, 10453, 2208, 1029, 2035, 1996, 2399, 2024, 1996, 2168, 2007, 2367, 4620, 1012, 1045, 2209, 2005, 2184, 2781, 3651, 2008, 1012, 1012, 1012, 1012, 1998, 4895, 7076, 9080, 3709, 1012, 1045, 4299, 1045, 2071, 2507, 2009, 2067, 1012, 102, 0, 0]"
